ANNEE;DEP;CINSEE;SEXE;AGE_CL1;PA
2011;99;98436;M;30;6,16919369124805
2011;99;98436;M;31;9,59863751181398
2011;99;98436;M;32;7,08020833333331
2011;99;98436;M;33;9,31084226593372
2011;99;98436;M;34;5,78517622888707
2011;99;98436;M;35;18,0344643999977
2011;99;98436;M;36;15,171875
2011;99;98436;M;37;13,0788246496115
2011;99;98436;M;38;15,8093992569483
2011;99;98436;M;39;13,0899304687511
2011;99;98436;M;4;5,19436532484055
2011;99;98436;M;40;24,2749999999999
2011;99;98436;M;41;15,171875
2011;99;98436;M;42;29,3322916666666
2011;99;98436;M;43;16,758213894659
2011;99;98436;M;44;17,822888003864
2011;99;98436;M;45;25,2864583333333
2011;99;98436;M;46;19,0818714571185
2011;99;98436;M;47;7,83802547038841
2011;99;98436;M;48;12,1375
2011;99;98436;M;49;20,8228194438076
2011;99;98436;M;5;10,1145833333333
2011;99;98436;M;50;12,7328668348957
2011;99;98436;M;51;14,1604166666666
2011;99;98436;M;52;15,3315227415878
2011;99;98436;M;53;18,2062499999999
2011;99;98436;M;54;19,766788049306
2011;99;98436;M;55;10,1145833333333
2011;99;98436;M;56;14,5918893839853
2011;99;98436;M;57;14,0596725074884
2011;99;98436;M;58;15,171875
2011;99;98436;M;59;7,15128663660335
2011;99;98436;M;6;21,6086363698355
2011;99;98436;M;60;17,1947916666666
2011;99;98436;M;61;22,6461066588603
2011;99;98436;M;62;18,2062499999999
2011;99;98436;M;63;15,171875
2011;99;98436;M;64;7,80825282692286
2011;99;98436;M;65;11,3176939848965
2011;99;98436;M;66;6,06874999999998
2011;99;98436;M;67;5,05729166666665
2011;99;98436;M;68;6,06874999999998
2011;99;98436;M;69;7,08020833333331
2011;99;98436;M;7;10,0188237587921
2011;99;98436;M;70;3,2651076204609
2011;99;98436;M;71;5,05729166666665
2011;99;98436;M;72;7,0989990277526
2011;99;98436;M;73;5,68622955811829
2011;99;98436;M;74;6,0564369567825
2011;99;98436;M;75;10,0309894879814
2011;99;98436;M;76;4,04583333333332
2011;99;98436;M;77;2,17296358311238
2011;99;98436;M;78;4,04583333333332
2011;99;98436;M;79;5,6868134177445
2011;99;98436;M;8;11,9290151342904
2011;99;98436;M;80;2,96317143921429
2011;99;98436;M;81;3,00910232911507
2011;99;98436;M;82;3,03437499999999
2011;99;98436;M;83;2,02291666666666
2011;99;98436;M;84;4,04583333333332
2011;99;98436;M;85;1,01145833333333
2011;99;98436;M;86;0
2011;99;98436;M;87;0,406154568539932
2011;99;98436;M;88;1,79199267270354
2011;99;98436;M;89;0
2011;99;98436;M;9;16,9668056159124
2011;99;98436;M;90;0,29101320495829
2011;99;98436;M;91;0,156544574070722
2011;99;98436;M;92;0
2011;99;98436;M;93;0,546360871288925
2011;99;98436;M;94;0
2011;99;98436;M;95;0,477147009689361
2011;99;98436;M;96;0
2011;99;98436;M;97;0
2011;99;98436;M;98;0
2011;99;98436;M;99;0,76992973848246
2012;99;97551;F;0;41,0601376858287
2012;99;97551;F;1;37,1496483824165
2012;99;97551;F;10;37,1496483824165
2012;99;97551;F;11;40,6097184830609
2012;99;97551;F;12;47,0310258972835
2012;99;97551;F;13;42,0377600116818
2012;99;97551;F;14;50,0987489617655
2012;99;97551;F;15;39,1048930341226
2012;99;97551;F;16;53,7692279219186
2012;99;97551;F;17;50,9521861003421
2012;99;97551;F;18;24,4338676536178
2012;99;97551;F;19;41,0601376858287
2012;99;97551;F;2;42,1769166085242
2012;99;97551;F;20;38,1272707082695
2012;99;97551;F;21;37,9706220593859
2012;99;97551;F;22;37,1496483824165
2012;99;97551;F;23;43,0153823375349
2012;99;97551;F;24;39,1048930341226
2012;99;97551;F;25;41,0824716918525
2012;99;97551;F;26;43,0153823375349
2012;99;97551;F;27;37,3120613580984
2012;99;97551;F;28;41,6106771031283
2012;99;97551;F;29;32,5355792416926
2012;99;97551;F;3;44,0132985188738
2012;99;97551;F;30;48,8811162926533
2012;99;97551;F;31;40,1177851565911
2012;99;97551;F;32;50,4492565523269
2012;99;97551;F;33;40,0825153599757
2012;99;97551;F;34;36,1720260565634
2012;99;97551;F;35;44,1593647527105
2012;99;97551;F;36;54,5572292336287
2012;99;97551;F;37;37,4938106882335
2012;99;97551;F;38;39,1048930341226
2012;99;97551;F;39;52,8379181860696
2012;99;97551;F;4;49,0405107774723
2012;99;97551;F;40;60,61258420289
2012;99;97551;F;41;57,6797172253308
2012;99;97551;F;42;53,8398008460203
2012;99;97551;F;43;53,1371685667969
2012;99;97551;F;44;63,0250459404699
2012;99;97551;F;45;68,4335628097145
2012;99;97551;F;46;67,4559404838615
2012;99;97551;F;47;59,634961877037
2012;99;97551;F;48;49,2868838778042
2012;99;97551;F;49;59,6093602885264
2012;99;97551;F;5;41,1138972029769
2012;99;97551;F;50;54,7468502477716
2012;99;97551;F;51;58,2910051216194
2012;99;97551;F;52;56,1583902536815
2012;99;97551;F;53;42,0377600116818
2012;99;97551;F;54;69,4111851355676
2012;99;97551;F;55;64,1861991127008
2012;99;97551;F;56;65,6852799373099
2012;99;97551;F;57;57,6797172253308
2012;99;97551;F;58;74,5736403387869
2012;99;97551;F;59;52,7916055960655
2012;99;97551;F;6;46,6883444768014
2012;99;97551;F;60;70,3888074614207
2012;99;97551;F;61;58,3488419578233
2012;99;97551;F;62;82,1202753716575
2012;99;97551;F;63;59,4034299209486
2012;99;97551;F;64;70,4111414674445
2012;99;97551;F;65;61,3682541883222
2012;99;97551;F;66;69,5334443412405
2012;99;97551;F;67;37,1496483824165
2012;99;97551;F;68;39,5608775965252
2012;99;97551;F;69;36,1720260565634
2012;99;97551;F;7;42,454267355085
2012;99;97551;F;70;30,306292101445
2012;99;97551;F;71;27,4206951417947
2012;99;97551;F;72;33,2391590790042
2012;99;97551;F;73;41,9011507250582
2012;99;97551;F;74;34,2167814048573
2012;99;97551;F;75;25,4181804721797
2012;99;97551;F;76;27,3136371123158
2012;99;97551;F;77;30,306292101445
2012;99;97551;F;78;23,4641359706812
2012;99;97551;F;79;21,5076911687674
2012;99;97551;F;8;39,1048930341226
2012;99;97551;F;80;27,2538491007459
2012;99;97551;F;81;18,3806842306916
2012;99;97551;F;82;24,3947711713481
2012;99;97551;F;83;14,5621523527819
2012;99;97551;F;84;14,4391838781075
2012;99;97551;F;85;20,0055987958484
2012;99;97551;F;86;21,2367531841004
2012;99;97551;F;87;12,5119412995843
2012;99;97551;F;88;19,6966521826614
2012;99;97551;F;89;4,79653767930828
2012;99;97551;F;9;37,1496483824165
2012;99;97551;F;90;10,6024836228567
2012;99;97551;F;91;13,2961985541359
2012;99;97551;F;92;12,5119412995843
2012;99;97551;F;93;4,70874759455538
2012;99;97551;F;94;6,2080775624534
2012;99;97551;F;95;3,33936384835632
2012;99;97551;F;96;1,90945767672761
2012;99;97551;F;97;1,98324672488905
2012;99;97551;F;98;5,7003709569999
2012;99;97551;F;99;1,96924568829759
2012;99;97551;M;0;41,0601376858287
2012;99;97551;M;1;31,2839144272981
2012;99;97551;M;10;43,9086809025866
2012;99;97551;M;11;49,8587386185063
2012;99;97551;M;12;38,1272707082695
2012;99;97551;M;13;55,9007608747499
2012;99;97551;M;14;60,1645610749443
2012;99;97551;M;15;40,0825153599757
2012;99;97551;M;16;60,4060871491862
2012;99;97551;M;17;58,9774219558347
2012;99;97551;M;18;37,1496483824165
2012;99;97551;M;19;45,7741563155793
2012;99;97551;M;2;21,7232905671289
2012;99;97551;M;20;41,5745418367189
2012;99;97551;M;21;50,8363609443594
2012;99;97551;M;22;34,9962600845012
2012;99;97551;M;23;48,4822642396996
2012;99;97551;M;24;55,2433944354273
2012;99;97551;M;25;47,4916342613664
2012;99;97551;M;26;32,2986690868824
2012;99;97551;M;27;36,4145167524601
2012;99;97551;M;28;36,0441555717544
2012;99;97551;M;29;25,3952559827499
2012;99;97551;M;3;47,2701470812694
2012;99;97551;M;30;41,106400173938
2012;99;97551;M;31;46,9258716409471
2012;99;97551;M;32;39,2786633058299
2012;99;97551;M;33;41,0697174507598
2012;99;97551;M;34;41,2067610948235
2012;99;97551;M;35;41,0837707489011
2012;99;97551;M;36;37,1496483824165
2012;99;97551;M;37;34,2167814048573
2012;99;97551;M;38;50,2322015234495
2012;99;97551;M;39;50,8363609443594
2012;99;97551;M;4;52,8492112251539
2012;99;97551;M;40;51,8139832702124
2012;99;97551;M;41;67,3038015129811
2012;99;97551;M;42;43,5854646036514
2012;99;97551;M;43;56,7020948994778
2012;99;97551;M;44;49,7790477527116
2012;99;97551;M;45;46,1071336839309
2012;99;97551;M;46;57,8981070505278
2012;99;97551;M;47;52,8914606965687
2012;99;97551;M;48;42,0377600116818
2012;99;97551;M;49;55,5808762698874
2012;99;97551;M;5;36,1720260565634
2012;99;97551;M;50;50,9409046800982
2012;99;97551;M;51;49,8587386185063
2012;99;97551;M;52;62,5678288545962
2012;99;97551;M;53;46,9258716409471
2012;99;97551;M;54;51,4559721587401
2012;99;97551;M;55;53,9851061841031
2012;99;97551;M;56;44,970626989241
2012;99;97551;M;57;48,8811162926533
2012;99;97551;M;58;48,8958498380473
2012;99;97551;M;59;50,8363609443594
2012;99;97551;M;6;49,8810726245301
2012;99;97551;M;60;58,6573395511839
2012;99;97551;M;61;74,3315251161708
2012;99;97551;M;62;67,4559404838615
2012;99;97551;M;63;55,0786528133761
2012;99;97551;M;64;66,7194461852147
2012;99;97551;M;65;58,6573395511839
2012;99;97551;M;66;52,8468890724312
2012;99;97551;M;67;31,2839144272981
2012;99;97551;M;68;40,9564774142376
2012;99;97551;M;69;33,8326344100909
2012;99;97551;M;7;40,0825153599757
2012;99;97551;M;70;31,2557286237668
2012;99;97551;M;71;24,3807701347566
2012;99;97551;M;72;24,4405581463266
2012;99;97551;M;73;20,9725326874633
2012;99;97551;M;74;28,3469956795672
2012;99;97551;M;75;21,5076911687674
2012;99;97551;M;76;24,4405581463266
2012;99;97551;M;77;18,2291338820501
2012;99;97551;M;78;35,1944037307103
2012;99;97551;M;79;15,641957213649
2012;99;97551;M;8;46,9258716409471
2012;99;97551;M;80;23,4221655863722
2012;99;97551;M;81;16,7252898455371
2012;99;97551;M;82;10,7538455843837
2012;99;97551;M;83;16,6195795395021
2012;99;97551;M;84;6,16708973731618
2012;99;97551;M;85;5,66843768297143
2012;99;97551;M;86;5,46415710321299
2012;99;97551;M;87;9,71057846729872
2012;99;97551;M;88;13,0240894434516
2012;99;97551;M;89;8,51370504109593
2012;99;97551;M;9;49,4666569088396
2012;99;97551;M;90;4,76853560612536
2012;99;97551;M;91;4,8423246542868
2012;99;97551;M;92;2,42928446527271
2012;99;97551;M;93;2,75350294284925
2012;99;97551;M;94;1,87398450821462
2012;99;97551;M;95;0
2012;99;97551;M;96;0
2012;99;97551;M;97;1,89545664013615
2012;99;97551;M;98;0,544705314096063
2012;99;97551;M;99;2,05373461117065
2012;99;98436;F;0;7,61319818617776
2012;99;98436;F;1;8,15
2012;99;98436;F;10;19,7488988612778
2012;99;98436;F;11;15,28125
2012;99;98436;F;12;9,16875
2012;99;98436;F;13;18,9088307214901
2012;99;98436;F;14;21,2368656538893
2012;99;98436;F;15;12,225
2012;99;98436;F;16;14,2625
2012;99;98436;F;17;12,4817237047479
2012;99;98436;F;18;6,25260647078976
2012;99;98436;F;19;5,12071080808528
2012;99;98436;F;2;11,20625
2012;99;98436;F;20;4,13598571023904
2012;99;98436;F;21;6,1125
2012;99;98436;F;22;4,07607887550257
2012;99;98436;F;23;12,225
2012;99;98436;F;24;11,20625
2012;99;98436;F;25;8,15
2012;99;98436;F;26;6,1125
2012;99;98436;F;27;12,225
2012;99;98436;F;28;10,5562982750125
2012;99;98436;F;29;10,1875
2012;99;98436;F;3;13,3471425374504
2012;99;98436;F;30;6,017180188559
2012;99;98436;F;31;5,73934045899659
2012;99;98436;F;32;14,2625
2012;99;98436;F;33;13,9399082000367
2012;99;98436;F;34;11,8416520242579
2012;99;98436;F;35;9,45186371826567
2012;99;98436;F;36;15,28125
2012;99;98436;F;37;19,168311906606
2012;99;98436;F;38;15,28125
2012;99;98436;F;39;20,375
2012;99;98436;F;4;7,95146370017901
2012;99;98436;F;40;21,39375
2012;99;98436;F;41;19,35625
2012;99;98436;F;42;22,4125
2012;99;98436;F;43;15,28125
2012;99;98436;F;44;19,35625
2012;99;98436;F;45;15,547867693007
2012;99;98436;F;46;18,820958228875
2012;99;98436;F;47;14,2625
2012;99;98436;F;48;15,28125
2012;99;98436;F;49;16,7306659437716
2012;99;98436;F;5;7,13125
2012;99;98436;F;50;26,4875
2012;99;98436;F;51;16,4586375308689
2012;99;98436;F;52;21,4894142352976
2012;99;98436;F;53;18,3375
2012;99;98436;F;54;20,6194203237537
2012;99;98436;F;55;17,31875
2012;99;98436;F;56;10,1875
2012;99;98436;F;57;20,6940081901848
2012;99;98436;F;58;15,28125
2012;99;98436;F;59;13,24375
2012;99;98436;F;6;12,1830720763654
2012;99;98436;F;60;12,225
2012;99;98436;F;61;21,1387890859041
2012;99;98436;F;62;13,24375
2012;99;98436;F;63;13,24375
2012;99;98436;F;64;5,09375
2012;99;98436;F;65;10,1875
2012;99;98436;F;66;5,09375
2012;99;98436;F;67;7,13125
2012;99;98436;F;68;7,13125
2012;99;98436;F;69;4,99754590732045
2012;99;98436;F;7;9,16875
2012;99;98436;F;70;11,20625
2012;99;98436;F;71;7,13125
2012;99;98436;F;72;2,0375
2012;99;98436;F;73;7,52931394581683
2012;99;98436;F;74;1,41460699792951
2012;99;98436;F;75;5,56422819755971
2012;99;98436;F;76;2,3328431122005
2012;99;98436;F;77;5,03457740861923
2012;99;98436;F;78;1,01875
2012;99;98436;F;79;8,15
2012;99;98436;F;8;11,937117698323
2012;99;98436;F;80;4,29723295760341
2012;99;98436;F;81;1,01875
2012;99;98436;F;82;2,11937319873832
2012;99;98436;F;83;2,73721646484919
2012;99;98436;F;84;0
2012;99;98436;F;85;4,45706766406074
2012;99;98436;F;86;2,00003763888963
2012;99;98436;F;87;1,01875
2012;99;98436;F;88;2,00713215461001
2012;99;98436;F;89;0,189574153861031
2012;99;98436;F;9;13,24375
2012;99;98436;F;90;1,01875
2012;99;98436;F;91;0,74511335673742
2012;99;98436;F;92;1,01875
2012;99;98436;F;93;0,00187277281656861
2012;99;98436;F;94;1,1979865796864
2012;99;98436;F;95;1,01875
2012;99;98436;F;96;0,542024582391605
2012;99;98436;F;97;0,063249297440052
2012;99;98436;F;98;0
2012;99;98436;F;99;0
2012;99;98436;M;0;12,225
2012;99;98436;M;1;9,27899577333592
2012;99;98436;M;10;21,8052775880322
2012;99;98436;M;11;17,5683004855178
2012;99;98436;M;12;16,3
2012;99;98436;M;13;19,35625
2012;99;98436;M;14;20,5612080495339
2012;99;98436;M;15;11,20625
2012;99;98436;M;16;22,3481429551728
2012;99;98436;M;17;20,899197145598
2012;99;98436;M;18;20,2282312140334
2012;99;98436;M;19;18,0757990064099
2012;99;98436;M;2;7,13125
2012;99;98436;M;20;13,24375
2012;99;98436;M;21;11,20625
2012;99;98436;M;22;10,1875
2012;99;98436;M;23;5,67362472135574
2012;99;98436;M;24;6,1125
2012;99;98436;M;25;5,48901745770127
2012;99;98436;M;26;5,09375
2012;99;98436;M;27;12,7171732835937
2012;99;98436;M;28;6,55623234780505
2012;99;98436;M;29;6,2786590707954
2012;99;98436;M;3;6,1125
2012;99;98436;M;30;6,1125
2012;99;98436;M;31;9,16875
2012;99;98436;M;32;8,11217509736307
2012;99;98436;M;33;9,97120377426036
2012;99;98436;M;34;5,09375
2012;99;98436;M;35;18,2108206186909
2012;99;98436;M;36;15,5282265977003
2012;99;98436;M;37;12,6843175495975
2012;99;98436;M;38;15,28125
2012;99;98436;M;39;12,3915507128928
2012;99;98436;M;4;5,09375
2012;99;98436;M;40;24,45
2012;99;98436;M;41;15,28125
2012;99;98436;M;42;29,54375
2012;99;98436;M;43;16,8915456847288
2012;99;98436;M;44;17,31875
2012;99;98436;M;45;25,46875
2012;99;98436;M;46;18,8238269163761
2012;99;98436;M;47;7,13125
2012;99;98436;M;48;12,225
2012;99;98436;M;49;20,375
2012;99;98436;M;5;10,1875
2012;99;98436;M;50;12,225
2012;99;98436;M;51;14,2625
2012;99;98436;M;52;15,4338134487625
2012;99;98436;M;53;18,5302555247676
2012;99;98436;M;54;20,2493202449288
2012;99;98436;M;55;10,1875
2012;99;98436;M;56;14,5183635394089
2012;99;98436;M;57;13,24375
2012;99;98436;M;58;15,3987510271836
2012;99;98436;M;59;7,74619371527806
2012;99;98436;M;6;21,6779763740022
2012;99;98436;M;60;17,31875
2012;99;98436;M;61;22,4125
2012;99;98436;M;62;18,7967362560797
2012;99;98436;M;63;15,28125
2012;99;98436;M;64;7,18453103969805
2012;99;98436;M;65;11,20625
2012;99;98436;M;66;6,22059427476488
2012;99;98436;M;67;5,43970353901386
2012;99;98436;M;68;6,1125
2012;99;98436;M;69;7,87895876276307
2012;99;98436;M;7;9,95943127507344
2012;99;98436;M;70;3,05625
2012;99;98436;M;71;5,09375
2012;99;98436;M;72;7,13125
2012;99;98436;M;73;5,09375
2012;99;98436;M;74;5,09375
2012;99;98436;M;75;10,1096851323266
2012;99;98436;M;76;4,075
2012;99;98436;M;77;2,0375
2012;99;98436;M;78;4,075
2012;99;98436;M;79;5,09375
2012;99;98436;M;8;11,20625
2012;99;98436;M;80;2,0593646703288
2012;99;98436;M;81;2,28633922934532
2012;99;98436;M;82;3,60806457824074
2012;99;98436;M;83;2,0375
2012;99;98436;M;84;4,075
2012;99;98436;M;85;1,01875
2012;99;98436;M;86;0,385376596124843
2012;99;98436;M;87;0
2012;99;98436;M;88;1,9979784721043
2012;99;98436;M;89;0
2012;99;98436;M;9;16,9113702636212
2012;99;98436;M;90;0,263929481385276
2012;99;98436;M;91;0
2012;99;98436;M;92;0,123024017317221
2012;99;98436;M;93;0,609181471401826
2012;99;98436;M;94;0,343145200749859
2012;99;98436;M;95;0,307658740784973
2012;99;98436;M;96;0
2012;99;98436;M;97;0
2012;99;98436;M;98;0,416962044080719
2012;99;98436;M;99;0,774973772699013
2013;99;97551;F;0;42,5044179733377
2013;99;97551;F;1;38,0171114185359
2013;99;97551;F;10;38
2013;99;97551;F;11;41
2013;99;97551;F;12;48,8451066620182
2013;99;97551;F;13;43,5289601734839
2013;99;97551;F;14;51,884973799577
2013;99;97551;F;15;40
2013;99;97551;F;16;55
2013;99;97551;F;17;52
2013;99;97551;F;18;24
2013;99;97551;F;19;42
2013;99;97551;F;2;43,8000444788486
2013;99;97551;F;20;39,9763267901726
2013;99;97551;F;21;38
2013;99;97551;F;22;38,8999133033212
2013;99;97551;F;23;44
2013;99;97551;F;24;40,3163282868918
2013;99;97551;F;25;42
2013;99;97551;F;26;44,2082423574757
2013;99;97551;F;27;38,3675975699443
2013;99;97551;F;28;42
2013;99;97551;F;29;33
2013;99;97551;F;3;44,2586012512911
2013;99;97551;F;30;50,0031512428541
2013;99;97551;F;31;41,4230833007023
2013;99;97551;F;32;51,0032230452634
2013;99;97551;F;33;41,7040559386369
2013;99;97551;F;34;37,2551279414911
2013;99;97551;F;35;45,6167927347124
2013;99;97551;F;36;55,8603507133666
2013;99;97551;F;37;38
2013;99;97551;F;38;40,7813526622485
2013;99;97551;F;39;54
2013;99;97551;F;4;50,5115537273232
2013;99;97551;F;40;62,9201790220104
2013;99;97551;F;41;59
2013;99;97551;F;42;55
2013;99;97551;F;43;54,8346716177184
2013;99;97551;F;44;64
2013;99;97551;F;45;70,8485065130517
2013;99;97551;F;46;69
2013;99;97551;F;47;61,4039311567321
2013;99;97551;F;48;50,4058159769047
2013;99;97551;F;49;60
2013;99;97551;F;5;42
2013;99;97551;F;50;56,1030856091529
2013;99;97551;F;51;59,0020279872697
2013;99;97551;F;52;57
2013;99;97551;F;53;43
2013;99;97551;F;54;71,8795491585042
2013;99;97551;F;55;65
2013;99;97551;F;56;67
2013;99;97551;F;57;59
2013;99;97551;F;58;76,4545524618588
2013;99;97551;F;59;54
2013;99;97551;F;6;47
2013;99;97551;F;60;72,5814661460463
2013;99;97551;F;61;59
2013;99;97551;F;62;84
2013;99;97551;F;63;60
2013;99;97551;F;64;72
2013;99;97551;F;65;62
2013;99;97551;F;66;71
2013;99;97551;F;67;38,6410551371519
2013;99;97551;F;68;40
2013;99;97551;F;69;37,2682968506124
2013;99;97551;F;7;43,1435383888893
2013;99;97551;F;70;31
2013;99;97551;F;71;28,876891660504
2013;99;97551;F;72;34
2013;99;97551;F;73;42
2013;99;97551;F;74;35,5605644776952
2013;99;97551;F;75;26
2013;99;97551;F;76;28,4430369527545
2013;99;97551;F;77;31,9167060917243
2013;99;97551;F;78;23,9901322650257
2013;99;97551;F;79;22,3416716670617
2013;99;97551;F;8;40
2013;99;97551;F;80;28
2013;99;97551;F;81;18,4063315354288
2013;99;97551;F;82;25
2013;99;97551;F;83;14
2013;99;97551;F;84;15,1416399101727
2013;99;97551;F;85;20
2013;99;97551;F;86;22
2013;99;97551;F;87;13
2013;99;97551;F;88;20
2013;99;97551;F;89;5,60982178198174
2013;99;97551;F;9;38,3823416971136
2013;99;97551;F;90;11,7795168866869
2013;99;97551;F;91;14
2013;99;97551;F;92;13
2013;99;97551;F;93;5
2013;99;97551;F;94;6
2013;99;97551;F;95;3,64633674663492
2013;99;97551;F;96;2
2013;99;97551;F;97;2
2013;99;97551;F;98;6,68584360950626
2013;99;97551;F;99;2,95531264552847
2013;99;97551;M;0;42
2013;99;97551;M;1;32
2013;99;97551;M;10;44
2013;99;97551;M;11;51
2013;99;97551;M;12;39
2013;99;97551;M;13;57,3968467833474
2013;99;97551;M;14;61
2013;99;97551;M;15;41
2013;99;97551;M;16;61,2990052595269
2013;99;97551;M;17;60,6927837044932
2013;99;97551;M;18;38,9751858231612
2013;99;97551;M;19;46,6360382519197
2013;99;97551;M;2;22
2013;99;97551;M;20;42,2617990833241
2013;99;97551;M;21;52
2013;99;97551;M;22;35,9374849181622
2013;99;97551;M;23;49,5398274983745
2013;99;97551;M;24;56,0384417930618
2013;99;97551;M;25;48,8218833634164
2013;99;97551;M;26;33,1692938797642
2013;99;97551;M;27;37
2013;99;97551;M;28;36,0818121482152
2013;99;97551;M;29;25
2013;99;97551;M;3;48,5642431571614
2013;99;97551;M;30;42
2013;99;97551;M;31;48
2013;99;97551;M;32;40,0802067511249
2013;99;97551;M;33;41,046694241697
2013;99;97551;M;34;42
2013;99;97551;M;35;42,3628880917095
2013;99;97551;M;36;38
2013;99;97551;M;37;35,0036306215916
2013;99;97551;M;38;51,0321899317205
2013;99;97551;M;39;52,7874863462057
2013;99;97551;M;4;54,2611965108663
2013;99;97551;M;40;53,8748088662978
2013;99;97551;M;41;68
2013;99;97551;M;42;44
2013;99;97551;M;43;58
2013;99;97551;M;44;50,1000452977605
2013;99;97551;M;45;47
2013;99;97551;M;46;59,2236439543776
2013;99;97551;M;47;54,4428740704898
2013;99;97551;M;48;43
2013;99;97551;M;49;56,0830827029422
2013;99;97551;M;5;37
2013;99;97551;M;50;52,4495444290806
2013;99;97551;M;51;51,9822847309988
2013;99;97551;M;52;64,6782753928564
2013;99;97551;M;53;48
2013;99;97551;M;54;52,8979458319955
2013;99;97551;M;55;55
2013;99;97551;M;56;46
2013;99;97551;M;57;50,7771724462509
2013;99;97551;M;58;49,5841244407929
2013;99;97551;M;59;52,53385864757
2013;99;97551;M;6;51
2013;99;97551;M;60;60,343638377497
2013;99;97551;M;61;76,3175633552019
2013;99;97551;M;62;69
2013;99;97551;M;63;56
2013;99;97551;M;64;68
2013;99;97551;M;65;60
2013;99;97551;M;66;54
2013;99;97551;M;67;32
2013;99;97551;M;68;41
2013;99;97551;M;69;34,7328367673326
2013;99;97551;M;7;41
2013;99;97551;M;70;31
2013;99;97551;M;71;25
2013;99;97551;M;72;25,959839041112
2013;99;97551;M;73;21
2013;99;97551;M;74;28
2013;99;97551;M;75;22,2675818614662
2013;99;97551;M;76;25
2013;99;97551;M;77;18,3196745442692
2013;99;97551;M;78;36
2013;99;97551;M;79;16
2013;99;97551;M;8;48,4574159660842
2013;99;97551;M;80;24
2013;99;97551;M;81;17,5515955528244
2013;99;97551;M;82;11,3905321208294
2013;99;97551;M;83;17,8135156107601
2013;99;97551;M;84;6,35433561075479
2013;99;97551;M;85;5,15098077361472
2013;99;97551;M;86;5,19637919357046
2013;99;97551;M;87;9
2013;99;97551;M;88;13
2013;99;97551;M;89;8,74464562931098
2013;99;97551;M;9;50
2013;99;97551;M;90;5
2013;99;97551;M;91;5,83581806463189
2013;99;97551;M;92;2
2013;99;97551;M;93;3
2013;99;97551;M;94;1,46770253451541
2013;99;97551;M;95;0,0712246932089329
2013;99;97551;M;96;0,83541131624952
2013;99;97551;M;97;2,71606357162818
2013;99;97551;M;98;0
2013;99;97551;M;99;2,03082482959144
2013;99;98436;F;0;8,67471734837817
2013;99;98436;F;1;7,44400684080957
2013;99;98436;F;10;11,1212569617617
2013;99;98436;F;11;12,8114524295157
2013;99;98436;F;12;15,2736001831492
2013;99;98436;F;13;13,3644001602556
2013;99;98436;F;14;11,4552001373619
2013;99;98436;F;15;17,6433797226418
2013;99;98436;F;16;19,0920002289365
2013;99;98436;F;17;12,4098001488087
2013;99;98436;F;18;14,3190001717024
2013;99;98436;F;19;10,5006001259151
2013;99;98436;F;2;11,4552001373619
2013;99;98436;F;20;5,57206144245032
2013;99;98436;F;21;3,8184000457873
2013;99;98436;F;22;6,93669224820971
2013;99;98436;F;23;6,71456841159427
2013;99;98436;F;24;2,18822155097748
2013;99;98436;F;25;6,20561662724988
2013;99;98436;F;26;9,35174450914564
2013;99;98436;F;27;6,68220008012778
2013;99;98436;F;28;7,63680009157461
2013;99;98436;F;29;7,16495111735477
2013;99;98436;F;3;10,5006001259151
2013;99;98436;F;30;9,06913391135821
2013;99;98436;F;31;12,0961615806688
2013;99;98436;F;32;9,70212422713019
2013;99;98436;F;33;9,14794022807108
2013;99;98436;F;34;9,37210100198353
2013;99;98436;F;35;3,27364717046172
2013;99;98436;F;36;7,63680009157461
2013;99;98436;F;37;16,228200194596
2013;99;98436;F;38;15,2736001831492
2013;99;98436;F;39;19,0920002289365
2013;99;98436;F;4;8,59140010302143
2013;99;98436;F;40;14,905965008745
2013;99;98436;F;41;16,0559369849054
2013;99;98436;F;42;23,3862482961752
2013;99;98436;F;43;18,2849455439908
2013;99;98436;F;44;21,0012002518302
2013;99;98436;F;45;19,6281667890742
2013;99;98436;F;46;21,0012002518302
2013;99;98436;F;47;20,0466002403833
2013;99;98436;F;48;16,228200194596
2013;99;98436;F;49;20,7039114440401
2013;99;98436;F;5;9,14543624579163
2013;99;98436;F;50;12,4098001488087
2013;99;98436;F;51;18,1374002174897
2013;99;98436;F;52;12,4544683271156
2013;99;98436;F;53;18,1374002174897
2013;99;98436;F;54;14,2774756234034
2013;99;98436;F;55;26,631145870775
2013;99;98436;F;56;15,7027047134017
2013;99;98436;F;57;21,0012002518302
2013;99;98436;F;58;18,3720714439595
2013;99;98436;F;59;14,7417253746838
2013;99;98436;F;6;10,8582212054587
2013;99;98436;F;60;19,5983835874374
2013;99;98436;F;61;10,5006001259151
2013;99;98436;F;62;15,2736001831492
2013;99;98436;F;63;19,0920002289365
2013;99;98436;F;64;11,4552001373619
2013;99;98436;F;65;13,3644001602556
2013;99;98436;F;66;19,9362941066518
2013;99;98436;F;67;15,6214595105977
2013;99;98436;F;68;13,3644001602556
2013;99;98436;F;69;6,42045030965285
2013;99;98436;F;7;15,282590802731
2013;99;98436;F;70;11,7868871077936
2013;99;98436;F;71;5,10640187127193
2013;99;98436;F;72;7,48560917784399
2013;99;98436;F;73;7,9702019056124
2013;99;98436;F;74;4,77300005723413
2013;99;98436;F;75;9,72230357398454
2013;99;98436;F;76;6,68220008012778
